cantica,word,n,tf,idf,tf_idf
purgatorio,deman,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,denan,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,descripto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,despetto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,deum,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,devotamente,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diamante,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dibarba,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diceami,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dichiareranti,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dichiarisse,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diessi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dieta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diffuso,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,digiunare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,digiunto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dignitate,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dignitoso,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,digression,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,digroppa,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dilci,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dilegue,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dilettanze,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dilmi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dilungare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dimandarne,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dimostrommi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dindi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diretata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diretri,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diria,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dirubata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disagiare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disanimato,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disbramarsi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disceda,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discendesi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discindi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disciplina,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discolorare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discolpare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discoprire,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discordare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,discorso,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disdegnare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disdire,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disegnare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disegno,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diserri,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disfama,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disfecemi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disfiorare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disfrenata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disgrievi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disiata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disioso,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dislaga,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dislega,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dislego,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dismaga,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dismago,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dismala,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dismento,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disnebbiar,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disnoda,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dispario,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disparmente,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disperare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dispergesse,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dispicchi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dispogliata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disposando,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dissilo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dissolvere,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,distretta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,distributo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disusare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disvele,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disviluppe,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,disviticchia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dittator,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diurno,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,diventaro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dividendo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,doagio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dogliosi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,doma,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,domizian,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,domo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,donnescamente,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dovessiti,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dovieti,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,drago,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,dubbiando,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,durezza,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ecce,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,eccellere,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,editto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,effigiare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ego,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,elesponto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,elicona,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,eliodoro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,empiezza,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,en,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,eneida,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,enigma,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,entrata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,eolo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,equatore,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,eramo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,erisittone,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ermafrodito,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,escalina,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,esper,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,essalazion,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,essaminava,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,essordia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,estatico,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ester,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,esuriendo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,etati,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,etiopo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,eufrates,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,euripide,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,evvi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,excelsis,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,exitu,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ezechiel,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fabrizio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,facciam,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,faccianli,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,facciovi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,facelle,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,falcare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fallace,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fallio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,falterona,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,famigliare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fammiti,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fanciul,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,farfalla,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,farieno,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,farotti,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,femminetta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,feria,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,feriami,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ferien,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fervore,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,festina,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,feto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,feton,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fiammeggiante,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fidato,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fiele,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,figliare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,figliuole,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,filippeschi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fingere,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,finitolo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fittizio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fiumicel,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fogliette,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,folgoreggiando,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,folor,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fondere,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,forcatella,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,formaro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,formativo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,formazion,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fornace,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,forniro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,francescamente,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fratto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fresca,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fuci,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fuggian,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fuggiro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fumare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,funne,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,fura,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,futa,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ganimede,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gedeon,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gelboe,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gelsa,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gelso,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,genitrice,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gentes,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gentucca,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,geomanti,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gettare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ghin,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giardin,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giocasta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giostrare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giotto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giovenale,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giovinezza,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gissen,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gittai,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gittando,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gittar,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gittaro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gittator,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giuggia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giugnendo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giunghi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,giuraro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gomorra,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gorda,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,grandezza,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,grando,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,gridaro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,grue,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guadagnera,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guanto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guardail,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guarde,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guardere,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guascogna,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guidavaci,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,guinizzelli,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,habent,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,honne,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,iacomo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,iarba,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ibero,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,idolo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ierusalem,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ilerda,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imagina,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imaginando,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imaginativa,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imbarche,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imbestio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imbrunare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imparare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,impedi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,impeli,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imponne,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imprendea,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,imprendere,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,impronto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,impruna,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,impugnare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,incerto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inchiese,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,incognito,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,incostri,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,indaco,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,indistinto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,indomito,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,indurasse,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ineffabil,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inferna,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,informativo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inghilterra,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inghiottire,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inginocchiare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,innovare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,insala,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,insolla,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,insurgo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,intaglio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,intendimento,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,intendon,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,intepidar,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,intrigare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inurbare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inveggia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,inviare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,iracundia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,irmi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ismene,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ismeno,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ismorto,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,isoletta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ispagna,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ispirazion,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,istavamo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,istoriare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,iterare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,iterum,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ito,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,iv,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,jausen,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,joi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,labia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lacedemona,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lachesis,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,laci,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ladrone,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lagnarsi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lagrimata,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lagrimetta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lagrimose,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,langia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lasca,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lasciavane,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lattar,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,laudabil,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,laudamus,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,laudato,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lauro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,leandro,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,legna,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lego,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lemosi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lerice,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,libare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,liberare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lido,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,ligurgo,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lilia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lilla,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lince,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,liquefare,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,liscia,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lizio,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,locusta,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lodiam,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lucis,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lugent,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,luigi,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,lunario,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
purgatorio,madian,1,5.2999788000848e-05,1.09861228866811,5.82262183945362e-05
